Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-06-11,0.126, 2007,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-06-21,0.152, 2007,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-07-01,0.177, 2007,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-07-11,0.183, 2007,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-07-21,0.195, 2007,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-08-01,0.171, 2007,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-08-11,0.534, 2007,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-08-21,0.199, 2007,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-09-01,0.255, 2007,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-09-11,0.363, 2007,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-09-21,0.499, 2007,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-10-01,0.522, 2007,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-10-11,0.572, 2007,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-10-21,0.532, 2007,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-11-01,0.426, 2007,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-11-11,0.441, 2007,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-11-21,0.411, 2007,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-12-01,0.439, 2007,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-12-11,0.434, 2007,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2007-12-21,0.334, 2007,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-01-01,0.306, 2008,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-01-11,0.294, 2008,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-01-21,0.283, 2008,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-02-01,0.314, 2008,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-02-11,0.306, 2008,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-02-21,0.313, 2008,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-03-01,0.35, 2008,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-03-11,0.417, 2008,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-03-21,0.407, 2008,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-04-01,0.47, 2008,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-04-11,0.446, 2008,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-04-21,0.407, 2008,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-05-01,0.34, 2008,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-05-11,0.327, 2008,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-05-21,0.33, 2008,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-06-01,0.362, 2008,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-06-11,0.399, 2008,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-06-21,0.415, 2008,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-07-01,0.435, 2008,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-07-11,0.457, 2008,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-07-21,0.462, 2008,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-08-01,0.471, 2008,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-08-11,0.503, 2008,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-08-21,0.525, 2008,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-09-01,0.481, 2008,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-09-11,0.449, 2008,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-09-21,0.457, 2008,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-10-01,0.512, 2008,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-10-11,0.551, 2008,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-10-21,0.52, 2008,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-11-01,0.451, 2008,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-11-11,0.522, 2008,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-11-21,0.547, 2008,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-12-01,0.645, 2008,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-12-11,0.6, 2008,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2008-12-21,0.446, 2008,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-01-01,0.396, 2009,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-01-11,0.393, 2009,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-01-21,0.419, 2009,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-02-01,0.482, 2009,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-02-11,0.435, 2009,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-02-21,0.433, 2009,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-03-01,0.446, 2009,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-03-11,0.5, 2009,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-03-21,0.475, 2009,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-04-01,0.586, 2009,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-04-11,0.559, 2009,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-04-21,0.529, 2009,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-05-01,0.414, 2009,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-05-11,0.364, 2009,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-05-21,0.383, 2009,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-06-01,0.401, 2009,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-06-11,0.419, 2009,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-06-21,0.448, 2009,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-07-01,0.464, 2009,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-07-11,0.49, 2009,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-07-21,0.512, 2009,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-08-01,0.473, 2009,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-08-11,0.463, 2009,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-08-21,0.483, 2009,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-09-01,0.456, 2009,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-09-11,0.462, 2009,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-09-21,0.477, 2009,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-10-01,0.519, 2009,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-10-11,0.583, 2009,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-10-21,0.526, 2009,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-11-01,0.422, 2009,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-11-11,0.445, 2009,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-11-21,0.416, 2009,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-12-01,0.455, 2009,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-12-11,0.463, 2009,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2009-12-21,0.401, 2009,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-01-01,0.39, 2010,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-01-11,0.353, 2010,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-01-21,0.318, 2010,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-02-01,0.367, 2010,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-02-11,0.378, 2010,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-02-21,0.413, 2010,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-03-01,0.409, 2010,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-03-11,0.448, 2010,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-03-21,0.395, 2010,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-04-01,0.484, 2010,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-04-11,0.51, 2010,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-04-21,0.524, 2010,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-05-01,0.464, 2010,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-05-11,0.448, 2010,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-05-21,0.428, 2010,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-06-01,0.418, 2010,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-06-11,0.404, 2010,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-06-21,0.398, 2010,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-07-01,0.427, 2010,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-07-11,0.451, 2010,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-07-21,0.482, 2010,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-08-01,0.478, 2010,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-08-11,0.502, 2010,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-08-21,0.534, 2010,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-09-01,0.514, 2010,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-09-11,0.489, 2010,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-09-21,0.489, 2010,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-10-01,0.492, 2010,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-10-11,0.531, 2010,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-10-21,0.507, 2010,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-11-01,0.445, 2010,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-11-11,0.471, 2010,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-11-21,0.474, 2010,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-12-01,0.569, 2010,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-12-11,0.539, 2010,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2010-12-21,0.429, 2010,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-01-01,0.426, 2011,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-01-11,0.426, 2011,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-01-21,0.443, 2011,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-02-01,0.496, 2011,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-02-11,0.474, 2011,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-02-21,0.475, 2011,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-03-01,0.493, 2011,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-03-11,0.549, 2011,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-03-21,0.526, 2011,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-04-01,0.605, 2011,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-04-11,0.582, 2011,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-04-21,0.547, 2011,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-05-01,0.401, 2011,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-05-11,0.349, 2011,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-05-21,0.348, 2011,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-06-01,0.367, 2011,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-06-11,0.376, 2011,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-06-21,0.385, 2011,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-07-01,0.403, 2011,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-07-11,0.419, 2011,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-07-21,0.447, 2011,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-08-01,0.444, 2011,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-08-11,0.477, 2011,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-08-21,0.523, 2011,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-09-01,0.504, 2011,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-09-11,0.515, 2011,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-09-21,0.524, 2011,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-10-01,0.551, 2011,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-10-11,0.593, 2011,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-10-21,0.52, 2011,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-11-01,0.402, 2011,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-11-11,0.408, 2011,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-11-21,0.392, 2011,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-12-01,0.434, 2011,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-12-11,0.442, 2011,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2011-12-21,0.337, 2011,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-01-01,0.3, 2012,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-01-11,0.279, 2012,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-01-21,0.277, 2012,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-02-01,0.308, 2012,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-02-11,0.297, 2012,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-02-21,0.28, 2012,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-03-01,0.292, 2012,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-03-11,0.345, 2012,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-03-21,0.343, 2012,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-04-01,0.486, 2012,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-04-11,0.509, 2012,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-04-21,0.523, 2012,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-05-01,0.444, 2012,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-05-11,0.394, 2012,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-05-21,0.391, 2012,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-06-01,0.412, 2012,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-06-11,0.427, 2012,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-06-21,0.424, 2012,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-07-01,0.408, 2012,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-07-11,0.401, 2012,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-07-21,0.407, 2012,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-08-01,0.416, 2012,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-08-11,0.464, 2012,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-08-21,0.497, 2012,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-09-01,0.472, 2012,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-09-11,0.435, 2012,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-09-21,0.433, 2012,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-10-01,0.47, 2012,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-10-11,0.514, 2012,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-10-21,0.484, 2012,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-11-01,0.402, 2012,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-11-11,0.407, 2012,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-11-21,0.387, 2012,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-12-01,0.434, 2012,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-12-11,0.441, 2012,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2012-12-21,0.376, 2012,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-01-01,0.397, 2013,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-01-11,0.352, 2013,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-01-21,0.319, 2013,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-02-01,0.336, 2013,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-02-11,0.313, 2013,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-02-21,0.308, 2013,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-03-01,0.331, 2013,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-03-11,0.406, 2013,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-03-21,0.444, 2013,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-04-01,0.564, 2013,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-04-11,0.556, 2013,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-04-21,0.53, 2013,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-05-01,0.409, 2013,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-05-11,0.372, 2013,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-05-21,0.38, 2013,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-06-01,0.419, 2013,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-06-11,0.447, 2013,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-06-21,0.467, 2013,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-07-01,0.453, 2013,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-07-11,0.454, 2013,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-07-21,0.457, 2013,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-08-01,0.455, 2013,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-08-11,0.497, 2013,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-08-21,0.526, 2013,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-09-01,0.505, 2013,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-09-11,0.505, 2013,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-09-21,0.485, 2013,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2623,Baha,2013-10-01,0.492, 2013,10,1, ,FAO-ASIS
