Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-04-11,0.336, 1995,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-04-21,0.344, 1995,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-05-01,0.325, 1995,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-05-11,0.326, 1995,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-05-21,0.315, 1995,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-06-01,0.315, 1995,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-06-11,0.345, 1995,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-06-21,0.302, 1995,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-07-01,0.302, 1995,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-07-11,0.237, 1995,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-07-21,0.225, 1995,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-08-01,0.229, 1995,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-08-11,0.291, 1995,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-08-21,0.303, 1995,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-09-01,0.327, 1995,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-09-11,0.314, 1995,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-09-21,0.331, 1995,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-10-01,0.286, 1995,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-10-11,0.288, 1995,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-10-21,0.297, 1995,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-11-01,0.255, 1995,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-11-11,0.231, 1995,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-11-21,0.242, 1995,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-12-01,0.357, 1995,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-12-11,0.418, 1995,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1995-12-21,0.468, 1995,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-01-01,0.51, 1996,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-01-11,0.507, 1996,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-01-21,0.45, 1996,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-02-01,0.445, 1996,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-02-11,0.426, 1996,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-02-21,0.457, 1996,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-03-01,0.509, 1996,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-03-11,0.562, 1996,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-03-21,0.511, 1996,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-04-01,0.492, 1996,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-04-11,0.456, 1996,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-04-21,0.45, 1996,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-05-01,0.416, 1996,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-05-11,0.437, 1996,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-05-21,0.408, 1996,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-06-01,0.395, 1996,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-06-11,0.381, 1996,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-06-21,0.344, 1996,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-07-01,0.296, 1996,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-07-11,0.255, 1996,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-07-21,0.2, 1996,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-08-01,0.207, 1996,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-08-11,0.253, 1996,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-08-21,0.328, 1996,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-09-01,0.323, 1996,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-09-11,0.325, 1996,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-09-21,0.359, 1996,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-10-01,0.347, 1996,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-10-11,0.367, 1996,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-10-21,0.346, 1996,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-11-01,0.331, 1996,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-11-11,0.341, 1996,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-11-21,0.339, 1996,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-12-01,0.379, 1996,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-12-11,0.415, 1996,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1996-12-21,0.385, 1996,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-01-01,0.471, 1997,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-01-11,0.457, 1997,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-01-21,0.377, 1997,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-02-01,0.377, 1997,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-02-11,0.315, 1997,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-02-21,0.314, 1997,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-03-01,0.363, 1997,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-03-11,0.4, 1997,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-03-21,0.381, 1997,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-04-01,0.365, 1997,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-04-11,0.33, 1997,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-04-21,0.349, 1997,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-05-01,0.357, 1997,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-05-11,0.398, 1997,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-05-21,0.432, 1997,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-06-01,0.48, 1997,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-06-11,0.478, 1997,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-06-21,0.412, 1997,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-07-01,0.353, 1997,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-07-11,0.287, 1997,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-07-21,0.289, 1997,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-08-01,0.309, 1997,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-08-11,0.342, 1997,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-08-21,0.33, 1997,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-09-01,0.332, 1997,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-09-11,0.342, 1997,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-09-21,0.412, 1997,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-10-01,0.477, 1997,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-10-11,0.595, 1997,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-10-21,0.726, 1997,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-11-01,0.761, 1997,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-11-11,0.745, 1997,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-11-21,0.701, 1997,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-12-01,0.731, 1997,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-12-11,0.78, 1997,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1997-12-21,0.834, 1997,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-01-01,0.799, 1998,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-01-11,0.793, 1998,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-01-21,0.759, 1998,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-02-01,0.757, 1998,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-02-11,0.724, 1998,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-02-21,0.679, 1998,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-03-01,0.696, 1998,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-03-11,0.717, 1998,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-03-21,0.688, 1998,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-04-01,0.67, 1998,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-04-11,0.636, 1998,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-04-21,0.64, 1998,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-05-01,0.58, 1998,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-05-11,0.568, 1998,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-05-21,0.546, 1998,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-06-01,0.539, 1998,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-06-11,0.529, 1998,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-06-21,0.536, 1998,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-07-01,0.498, 1998,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-07-11,0.463, 1998,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-07-21,0.453, 1998,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-08-01,0.46, 1998,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-08-11,0.445, 1998,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-08-21,0.471, 1998,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-09-01,0.488, 1998,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-09-11,0.506, 1998,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-09-21,0.53, 1998,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-10-01,0.557, 1998,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-10-11,0.551, 1998,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-10-21,0.538, 1998,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-11-01,0.49, 1998,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-11-11,0.459, 1998,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-11-21,0.49, 1998,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-12-01,0.45, 1998,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-12-11,0.458, 1998,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1998-12-21,0.42, 1998,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-01-01,0.452, 1999,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-01-11,0.536, 1999,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-01-21,0.515, 1999,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-02-01,0.593, 1999,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-02-11,0.602, 1999,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-02-21,0.644, 1999,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-03-01,0.675, 1999,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-03-11,0.683, 1999,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-03-21,0.649, 1999,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-04-01,0.608, 1999,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-04-11,0.557, 1999,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-04-21,0.517, 1999,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-05-01,0.455, 1999,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-05-11,0.476, 1999,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-05-21,0.487, 1999,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-06-01,0.535, 1999,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-06-11,0.58, 1999,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-06-21,0.492, 1999,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-07-01,0.428, 1999,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-07-11,0.372, 1999,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-07-21,0.404, 1999,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-08-01,0.46, 1999,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-08-11,0.513, 1999,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-08-21,0.546, 1999,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-09-01,0.553, 1999,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-09-11,0.547, 1999,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-09-21,0.483, 1999,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-10-01,0.451, 1999,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-10-11,0.419, 1999,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-10-21,0.435, 1999,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-11-01,0.452, 1999,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-11-11,0.418, 1999,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-11-21,0.411, 1999,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-12-01,0.492, 1999,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-12-11,0.518, 1999,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,1999-12-21,0.444, 1999,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-01-01,0.48, 2000,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-01-11,0.48, 2000,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-01-21,0.448, 2000,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-02-01,0.433, 2000,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-02-11,0.371, 2000,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-02-21,0.344, 2000,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-03-01,0.33, 2000,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-03-11,0.373, 2000,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-03-21,0.448, 2000,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-04-01,0.471, 2000,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-04-11,0.47, 2000,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-04-21,0.454, 2000,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-05-01,0.411, 2000,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-05-11,0.379, 2000,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-05-21,0.33, 2000,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-06-01,0.336, 2000,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-06-11,0.349, 2000,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-06-21,0.384, 2000,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-07-01,0.444, 2000,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-07-11,0.4, 2000,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-07-21,0.445, 2000,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-08-01,0.44, 2000,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-08-11,0.292, 2000,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-08-21,0.321, 2000,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-09-01,0.399, 2000,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-09-11,0.416, 2000,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-09-21,0.441, 2000,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-10-01,0.367, 2000,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-10-11,0.313, 2000,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-10-21,0.334, 2000,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-11-01,0.418, 2000,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-11-11,0.5, 2000,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-11-21,0.511, 2000,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-12-01,0.523, 2000,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-12-11,0.545, 2000,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2000-12-21,0.452, 2000,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-01-01,0.472, 2001,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-01-11,0.435, 2001,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-01-21,0.367, 2001,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-02-01,0.33, 2001,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-02-11,0.285, 2001,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-02-21,0.285, 2001,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-03-01,0.301, 2001,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-03-11,0.372, 2001,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-03-21,0.417, 2001,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-04-01,0.433, 2001,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-04-11,0.382, 2001,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-04-21,0.36, 2001,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-05-01,0.303, 2001,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-05-11,0.296, 2001,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-05-21,0.325, 2001,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-06-01,0.365, 2001,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-06-11,0.373, 2001,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-06-21,0.343, 2001,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-07-01,0.307, 2001,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-07-11,0.269, 2001,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-07-21,0.294, 2001,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-08-01,0.316, 2001,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-08-11,0.353, 2001,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-08-21,0.341, 2001,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-09-01,0.293, 2001,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2623,Baha,2001-09-11,0.278, 2001,09,2, ,FAO-ASIS
